"Opportunity ID";"Stage Before Lost";"Created Date";"Interest";"Campus extended";"Country Aggregate";"Stage";"Last Click Channel";"Drop";"Person Account: Gender";"Close Date"
"0065J00000E46ZT";"Technical Interview";"23/03/2023";"WDPT";"MAD - Spain";"Spain";"Closed lost";"Organic Search";"0";"Female";"28/03/2023"
"0065J00000Bmnl7";"Technical Interview";"6/10/2022";"DAPT";"BCN - Spain";"Tunisia";"Closed lost";"";"0";"Male";"2/11/2022"
"0065J000009DTMh";"";"1/12/2021";"DAFT";"MAD - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Female";"8/02/2022"
"0065J00000Ax5cm";"Technical Interview";"11/04/2022";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Social";"0";"Male";"28/04/2022"
"0065J00000CAAFc";"";"6/07/2022";"DAFT";"MAD - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Male";"27/07/2022"
"0065J00000CdGsK";"Personal Interview";"6/02/2023";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"";"15/03/2023"
"0065J00000Cd3iv";"Personal Interview";"24/01/2023";"UXPT";"BCN - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"24/01/2023"
"0065J00000CcoeK";"Personal Interview";"13/01/2023";"CYPT";"RMTEU - Spain";"Spain";"Closed lost";"Email";"0";"";"17/01/2023"
"0065J00000BmM3w";"";"12/09/2022";"UXFT";"MAD - Spain";"Spain";"Paid Deposit";"";"0";"Female";"2/11/2022"
"0065J00000E3kzt";"Personal Interview";"1/03/2023";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Other";"0";"Male";"1/03/2023"
"0065J00000BmOJh";"Student Agreement";"14/09/2022";"UXPT";"BCN - Spain";"Spain";"Closed lost";"";"0";"Male";"3/10/2022"
"0065J00000DOccx";"Technical Interview";"21/04/2023";"DAPT";"BCN - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"19/05/2023"
"0065J000009EgO6";"Personal Interview";"2/02/2022";"WDFT";"BCN - Spain";"Spain";"Closed lost";"Organic Search";"0";"";"4/03/2022"
"0065J00000Bmb4I";"";"21/09/2022";"WDFT";"BCN - Spain";"Spain";"Paid Deposit";"";"0";"Female";"22/09/2022"
"0065J00000BmgMh";"Technical Interview";"27/09/2022";"DAFT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Male";"15/11/2022"
"0065J000009FSzT";"";"7/03/2022";"WDFT";"RMTEU - Spain";"Spain";"Paid Deposit";"";"0";"Male";"9/03/2022"
"0065J00000BmQny";"";"15/09/2022";"UXFT";"BCN - Spain";"Spain";"Paid Deposit";"Organic Search";"1";"Female";"20/09/2022"
"0065J00000BmdZ4";"Technical Interview";"23/09/2022";"DAFT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"17/10/2022"
"0065J000009Dc2g";"";"8/12/2021";"WDPT";"RMTEU - Spain";"Spain";"Paid Deposit";"Email";"0";"Female";"24/01/2022"
"0065J00000BRFOT";"Technical Interview";"24/05/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"29/06/2022"
"0065J00000AxCLf";"Technical Interview";"19/04/2022";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"26/07/2022"
"0065J00000E3rr6";"Re-applied";"7/03/2023";"UXFT";"MAD - Spain";"Canada";"Closed lost";"";"0";"Female";"10/03/2023"
"0065J00000CcPQT";"Personal Interview";"14/12/2022";"UXPT";"RMTEU - Spain";"Spain";"Closed lost";"Other";"0";"Female";"19/12/2022"
"0065J00000E3WK4";"Personal Interview";"14/02/2023";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Email";"0";"";"14/02/2023"
"0065J00000Cca8o";"";"2/01/2023";"DAFT";"BCN - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Male";"26/01/2023"
"0065J00000DOe6P";"Technical Interview";"24/04/2023";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Male";"10/05/2023"
"0065J00000Awv91";"";"2/04/2022";"WDPT";"MAD - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Male";"27/04/2022"
"0065J00000BmBnG";"Student Agreement";"30/08/2022";"UXFT";"MAD - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"29/09/2022"
"0065J00000DPJdK";"";"23/05/2023";"WDFT";"MAD - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Male";"7/06/2023"
"0065J00000DOkJZ";"";"2/05/2023";"WDFT";"BCN - Spain";"Spain";"Paid Deposit";"Email";"1";"Male";"23/05/2023"
"0065J000009Eesa";"";"1/02/2022";"CYPT";"RMTEU - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Male";"24/02/2022"
"0065J00000CbyqE";"Technical Interview";"16/11/2022";"DAPT";"RMTEU - Spain";"Spain";"Closed lost";"Social";"0";"Female";"18/11/2022"
"0065J00000Cbqg3";"Technical Interview";"10/11/2022";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Male";"20/12/2022"
"0065J00000Ccyci";"";"19/01/2023";"WDFT";"MAD - Spain";"Spain";"Paid Deposit";"";"0";"Male";"31/01/2023"
"0065J00000E3dxA";"";"22/02/2023";"WDFT";"RMTEU - Spain";"Spain";"ISA won on account";"Paid Search";"0";"Male";"24/03/2023"
"0065J00000BQwBo";"";"8/05/2022";"WDFT";"MAD - Spain";"Spain";"ISA won on account";"";"0";"Male";"24/06/2022"
"0065J00000DOosY";"Personal Interview";"8/05/2023";"UXFT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"";"29/05/2023"
"0065J00000BQwlw";"";"9/05/2022";"UXPT";"BCN - Spain";"Spain";"Paid Deposit";"Direct";"0";"Female";"13/06/2022"
"0065J00000CclM3";"Student Agreement";"11/01/2023";"DAFT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"24/01/2023"
"0065J00000BmG7N";"";"5/09/2022";"UXFT";"BCN - Spain";"Spain";"Paid Deposit";"";"0";"Female";"12/09/2022"
"0065J00000DOvrI";"Technical Interview";"18/05/2023";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"26/05/2023"
"0065J00000AwiE6";"Personal Interview";"22/03/2022";"DAFT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"";"6/04/2022"
"0065J00000CcRMd";"Technical Interview";"16/12/2022";"UXFT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Male";"22/12/2022"
"0065J00000CbWQb";"";"27/10/2022";"DAFT";"BCN - Spain";"Germany";"Paid Deposit";"Organic Search";"0";"Male";"8/11/2022"
"0065J00000E3Zzt";"Technical Interview";"17/02/2023";"WDPT";"MAD - Spain";"Spain";"Closed lost";"";"0";"Male";"24/02/2023"
"0065J00000CbYD5";"Technical Interview";"28/10/2022";"DAFT";"MAD - Spain";"Spain";"Closed lost";"Referral";"0";"Male";"2/11/2022"
"0065J000009FN7d";"Student Agreement";"2/03/2022";"WDFT";"BCN - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"30/03/2022"
"0065J00000BRZUr";"Personal Interview";"12/06/2022";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"";"14/07/2022"
"0065J00000Ccyz8";"Technical Interview";"19/01/2023";"WDFT";"MAD - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"24/01/2023"
"0065J00000DOO0g";"";"5/04/2023";"UXFT";"BCN - Spain";"Spain";"ISA won on account";"Paid Search";"0";"Male";"18/04/2023"
"0065J00000E3m7t";"";"2/03/2023";"DAFT";"MAD - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Male";"7/03/2023"
"0065J00000CcJY2";"";"7/12/2022";"WDFT";"BCN - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Female";"13/12/2022"
"0065J00000BHOgQ";"Technical Interview";"24/06/2022";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"";"7/07/2022"
"0065J00000CbcD9";"Student Agreement";"2/11/2022";"WDPT";"BCN - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"15/12/2022"
"0065J00000Blm8l";"Re-applied";"27/07/2022";"UXPT";"BCN - Spain";"Spain";"Closed lost";"";"0";"Male";"21/09/2022"
"0065J00000BQwzF";"";"9/05/2022";"DAPT";"MAD - Spain";"Spain";"Paid Deposit";"Paid Search";"1";"Male";"11/05/2022"
"0065J000009FKdc";"";"1/03/2022";"WDFT";"MAD - Spain";"Spain";"Paid Deposit";"";"0";"Male";"7/03/2022"
"0065J00000Bm3CR";"Technical Interview";"18/08/2022";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"5/09/2022"
"0065J00000BRLoN";"Personal Interview";"30/05/2022";"DAFT";"MAD - Spain";"Spain";"Closed lost";"Direct";"0";"Female";"9/06/2022"
"0065J00000BRPfK";"Student Agreement";"2/06/2022";"DAFT";"BCN - Spain";"Spain";"Closed lost";"Organic Search";"0";"Female";"17/06/2022"
"0065J00000BmERV";"Technical Interview";"2/09/2022";"DAFT";"MAD - Spain";"Germany";"Closed lost";"Other";"0";"Female";"17/10/2022"
"0065J00000Bm5VB";"";"22/08/2022";"WDFT";"RMTEU - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Male";"29/08/2022"
"0065J00000DPyXI";"Student Agreement";"26/06/2023";"UXFT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"28/06/2023"
"0065J00000CcN7K";"Re-applied";"12/12/2022";"UXFT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Male";"13/12/2022"
"0065J00000Bm8MH";"";"25/08/2022";"WDPT";"BCN - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Male";"6/09/2022"
"0065J00000E3sVf";"";"8/03/2023";"WDPT";"MAD - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Female";"27/03/2023"
"0065J00000E3kyH";"Personal Interview";"1/03/2023";"DAFT";"RMTEU - Spain";"Spain";"Closed lost";"Email";"0";"";"23/03/2023"
"0065J00000AxGE4";"Personal Interview";"22/04/2022";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"";"26/07/2022"
"0065J00000DPuXo";"Personal Interview";"20/06/2023";"DAFT";"MAD - Spain";"Spain";"Closed lost";"";"0";"";"27/06/2023"
"0065J00000AwiA9";"Personal Interview";"22/03/2022";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"30/03/2022"
"0065J00000CclWN";"Technical Interview";"11/01/2023";"DAFT";"MAD - Spain";"Spain";"Closed lost";"";"0";"Male";"19/01/2023"
"0065J00000CcXlN";"Personal Interview";"28/12/2022";"WDFT";"BCN - Spain";"Spain";"Closed lost";"Paid Search";"0";"";"16/01/2023"
"0065J00000CcQRw";"Student Agreement";"15/12/2022";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"5/01/2023"
"0065J000009EaC2";"Personal Interview";"28/01/2022";"UXPT";"BCN - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"7/03/2022"
"0065J00000DPLLA";"Student Agreement";"25/05/2023";"DAPT";"BCN - Spain";"Spain";"Closed lost";"Organic Search";"0";"Female";"5/06/2023"
"0065J00000CcXn4";"";"28/12/2022";"WDFT";"MAD - Spain";"Spain";"ISA won on account";"Organic Search";"0";"Male";"5/01/2023"
"0065J00000Cd58s";"";"25/01/2023";"WDFT";"MAD - Spain";"Spain";"Paid Deposit";"Direct";"0";"Male";"8/02/2023"
"0065J00000BRQbn";"Technical Interview";"3/06/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"26/07/2022"
"0065J00000CAGXS";"Re-applied";"13/07/2022";"WDPT";"BCN - Spain";"Spain";"Closed lost";"Direct";"0";"Female";"18/08/2022"
"0065J00000BR0gv";"Technical Interview";"11/05/2022";"WDFT";"BCN - Spain";"Spain";"Closed lost";"Organic Search";"0";"Female";"19/05/2022"
"0065J00000AxJjk";"Technical Interview";"26/04/2022";"UXPT";"BCN - Spain";"Spain";"Closed lost";"";"0";"Female";"9/05/2022"
"0065J00000E4GiD";"Student Agreement";"4/04/2023";"DAFT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Male";"23/05/2023"
"0065J00000BRc9o";"Student Agreement";"14/06/2022";"DAPT";"MAD - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"11/08/2022"
"0065J00000CcO3n";"";"13/12/2022";"DAPT";"RMTEU - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Male";"15/12/2022"
"0065J00000E3cTh";"Personal Interview";"21/02/2023";"DAPT";"MAD - Spain";"Spain";"Closed lost";"Other";"0";"Female";"21/02/2023"
"0065J00000BR7di";"Technical Interview";"17/05/2022";"WDFT";"BCN - Spain";"Spain";"Closed lost";"Organic Search";"0";"Female";"14/06/2022"
"0065J00000E4GWp";"Personal Interview";"4/04/2023";"WDPT";"MAD - Spain";"Gabon";"Closed lost";"Direct";"0";"";"10/04/2023"
"0065J00000CAAhv";"Personal Interview";"7/07/2022";"DAFT";"RMTEU - Spain";"Spain";"Closed lost";"Social";"0";"";"12/07/2022"
"0065J00000E45LL";"Technical Interview";"22/03/2023";"UXFT";"MAD - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"3/04/2023"
"0065J000009EyEd";"";"14/02/2022";"WDFT";"RMTEU - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Female";"28/02/2022"
"0065J00000CbTKu";"Re-applied";"23/10/2022";"DAFT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Male";"8/11/2022"
"0065J00000Bmhzu";"Personal Interview";"29/09/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"4/10/2022"
"0065J00000BmG02";"Re-applied";"5/09/2022";"UXPT";"MAD - Spain";"Spain";"Closed lost";"Direct";"0";"Male";"8/09/2022"
"0065J00000E3esN";"Technical Interview";"23/02/2023";"UXFT";"BCN - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"14/03/2023"
"0065J00000BRPfu";"Technical Interview";"2/06/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"Female";"26/07/2022"
"0065J00000BRcIR";"Technical Interview";"14/06/2022";"DAFT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"10/08/2022"
"0065J000009FPOW";"";"4/03/2022";"UXFT";"RMTEU - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Female";"10/03/2022"
"0065J00000Bm95v";"Student Agreement";"26/08/2022";"DAFT";"BCN - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"3/10/2022"
"0065J00000DOlSr";"Student Agreement";"3/05/2023";"UXFT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"22/05/2023"
"0065J000009E9ls";"Personal Interview";"11/01/2022";"UXFT";"BCN - Spain";"Indonesia";"Closed lost";"Organic Search";"0";"";"31/01/2022"
"0065J00000Bmrxv";"";"11/10/2022";"UXPT";"MAD - Spain";"Spain";"Paid Deposit";"Email";"0";"Male";"13/10/2022"
"0065J00000BmBaC";"Personal Interview";"30/08/2022";"CYFT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"15/09/2022"
"0065J00000BQmjJ";"Student Agreement";"29/04/2022";"WDFT";"MAD - Spain";"Spain";"Closed lost";"Direct";"0";"Female";"17/05/2022"
"0065J00000Bmwtt";"";"17/10/2022";"DAFT";"BCN - Spain";"Spain";"ISA won on account";"Direct";"0";"Male";"18/10/2022"
"0065J00000DOcjj";"";"21/04/2023";"WDFT";"RMTEU - Spain";"Spain";"ISA won on account";"Paid Search";"0";"Male";"3/05/2023"
"0065J00000BlweI";"Student Agreement";"9/08/2022";"WDFT";"MAD - Spain";"Spain";"Closed lost";"Direct";"0";"Male";"16/08/2022"
"0065J00000Cc7I2";"Student Agreement";"24/11/2022";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"24/01/2023"
"0065J00000CAKvd";"";"18/07/2022";"WDFT";"MAD - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Male";"21/07/2022"
"0065J00000BRQcC";"Technical Interview";"3/06/2022";"DAFT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Male";"3/07/2022"
"0065J00000DPreP";"";"16/06/2023";"WDFT";"MAD - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Male";"22/06/2023"
"0065J00000E3xOP";"";"14/03/2023";"UXPT";"BCN - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Male";"27/03/2023"
"0065J00000CAAtS";"Re-applied";"7/07/2022";"DAFT";"MAD - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"26/07/2022"
"0065J00000Cc6s4";"Technical Interview";"24/11/2022";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"2/12/2022"
"0065J00000Btmm2";"Technical Interview";"20/07/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Referral";"0";"Male";"10/10/2022"
"0065J00000BtnRo";"Student Agreement";"21/07/2022";"DAFT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"20/09/2022"
"0065J00000Cc2B2";"Technical Interview";"18/11/2022";"WDFT";"BCN - Spain";"Spain";"Closed lost";"Email";"0";"Female";"30/11/2022"
"0065J00000CbWZs";"";"27/10/2022";"DAFT";"MAD - Spain";"Spain";"ISA won on account";"Paid Search";"0";"Male";"8/11/2022"
"0065J00000DOnBE";"Personal Interview";"5/05/2023";"CYFT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"";"23/05/2023"
"0065J00000CbUoH";"Student Agreement";"25/10/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Male";"9/11/2022"
"0065J00000Ccx9L";"";"18/01/2023";"WDPT";"RMTEU - Spain";"Spain";"Paid Deposit";"Email";"1";"Male";"9/03/2023"
"0065J00000BQyeE";"Technical Interview";"10/05/2022";"WDFT";"BCN - Spain";"Spain";"Closed lost";"Direct";"0";"Male";"8/06/2022"
"0065J00000BmJMH";"";"8/09/2022";"UXFT";"MAD - Spain";"Spain";"Paid Deposit";"";"0";"Female";"15/09/2022"
"0065J00000E3dqh";"Personal Interview";"22/02/2023";"WDPT";"MAD - Spain";"Spain";"Closed lost";"";"0";"Female";"2/03/2023"
"0065J00000Bmwsv";"Student Agreement";"17/10/2022";"UXPT";"MAD - Spain";"Spain";"Closed lost";"Organic Search";"0";"Female";"7/11/2022"
"0065J00000CbqjC";"Personal Interview";"10/11/2022";"DAPT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Male";"10/11/2022"
"0065J00000E44PW";"Technical Interview";"21/03/2023";"CYFT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"30/03/2023"
"0065J00000CbVfk";"Technical Interview";"26/10/2022";"WDPT";"BCN - Spain";"Pakistan";"Closed lost";"Organic Search";"0";"Male";"27/10/2022"
"0065J00000DOpEt";"";"9/05/2023";"WDFT";"RMTEU - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Female";"31/05/2023"
"0065J00000BRTWr";"Technical Interview";"7/06/2022";"DAFT";"MAD - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"26/07/2022"
"0065J00000E40Dt";"Student Agreement";"16/03/2023";"UXPT";"BCN - Spain";"Spain";"Closed lost";"Social";"0";"Female";"17/04/2023"
"0065J00000DOS1L";"Student Agreement";"11/04/2023";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"4/05/2023"
"0061t000006ywB1";"Student Agreement";"30/11/2017";"WDFT";"BCN - Spain";"";"Closed lost";"";"0";"Male";"13/05/2022"
"0065J00000CdM7w";"Student Agreement";"10/02/2023";"UXFT";"BCN - Spain";"Philippines";"Closed lost";"Organic Search";"0";"Female";"7/06/2023"
"0065J00000Awjxg";"";"23/03/2022";"WDFT";"MAD - Spain";"Spain";"ISA won on account";"Email";"0";"Male";"4/05/2022"
"0065J00000DOhnH";"Student Agreement";"27/04/2023";"WDFT";"MAD - Spain";"Spain";"Closed lost";"Email";"0";"Female";"24/05/2023"
"0065J00000E3pib";"Student Agreement";"6/03/2023";"WDPT";"MAD - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"12/04/2023"
"0065J00000CABz2";"Student Agreement";"8/07/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Direct";"0";"Male";"23/09/2022"
"0065J00000Bmqf7";"";"10/10/2022";"UXFT";"MAD - Spain";"Spain";"Paid Deposit";"Direct";"0";"Female";"11/10/2022"
"0065J00000AwhJK";"Student Agreement";"21/03/2022";"UXPT";"MAD - Spain";"Spain";"Closed lost";"Direct";"0";"Male";"9/05/2022"
"0065J00000CbwMC";"Student Agreement";"14/11/2022";"WDPT";"MAD - Spain";"New Zealand";"Closed lost";"";"0";"Male";"27/01/2023"
"0065J00000E3aBp";"Technical Interview";"17/02/2023";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"23/02/2023"
"0065J00000BlqtC";"";"1/08/2022";"UXFT";"RMTEU - Spain";"Spain";"Paid Deposit";"";"0";"Male";"5/08/2022"
"0065J00000Cbxov";"";"15/11/2022";"WDFT";"BCN - Spain";"Spain";"Paid Deposit";"";"0";"Male";"18/11/2022"
"0065J00000BmmZA";"Technical Interview";"5/10/2022";"WDFT";"MAD - Spain";"Spain";"Closed lost";"Referral";"0";"Male";"5/10/2022"
"0065J00000Cd62v";"Personal Interview";"26/01/2023";"DAFT";"MAD - Spain";"Spain";"Closed lost";"Organic Search";"0";"";"26/01/2023"
"0065J00000Cc4uh";"";"22/11/2022";"DAPT";"RMTEU - Spain";"Spain";"Paid Deposit";"";"0";"Male";"23/12/2022"
"0065J00000CbVpk";"Personal Interview";"26/10/2022";"DAPT";"BCN - Spain";"Spain";"Closed lost";"Other";"0";"";"26/10/2022"
"0065J000009EdiX";"";"1/02/2022";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"17/02/2022"
"0065J00000Ax9ff";"Technical Interview";"15/04/2022";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Female";"15/05/2022"
"0065J00000Cd60L";"Technical Interview";"26/01/2023";"UXFT";"RMTEU - Spain";"Spain";"Closed lost";"Other";"0";"Female";"31/01/2023"
"0065J00000Bmkew";"";"3/10/2022";"DAFT";"BCN - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Male";"3/10/2022"
"0065J00000CAAkV";"";"7/07/2022";"DAFT";"MAD - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Male";"16/08/2022"
"0065J00000Bmg4i";"Technical Interview";"27/09/2022";"DAPT";"MAD - Spain";"Spain";"Closed lost";"";"0";"Male";"25/10/2022"
"0065J000009Egpg";"Technical Interview";"2/02/2022";"WDFT";"BCN - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"3/03/2022"
"0065J00000E3ihZ";"Personal Interview";"28/02/2023";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Male";"13/03/2023"
"0065J00000BRSEI";"Technical Interview";"6/06/2022";"WDFT";"MAD - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"26/07/2022"
"0065J00000BQwo2";"";"9/05/2022";"WDPT";"RMTEU - Spain";"Spain";"Paid Deposit";"Paid Search";"1";"Male";"11/05/2022"
"0065J00000DPtW7";"Personal Interview";"19/06/2023";"CYPT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Female";"23/06/2023"
"0065J000009EKsy";"Technical Interview";"18/01/2022";"DAFT";"BCN - Spain";"Spain";"Closed lost";"";"0";"Male";"14/04/2022"
"0065J00000Ax1K8";"";"7/04/2022";"DAPT";"MAD - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Male";"20/04/2022"
"0065J00000E3j8y";"Re-applied";"28/02/2023";"WDFT";"MAD - Spain";"Spain";"Closed lost";"";"0";"";"9/03/2023"
"0065J00000Cc0yo";"Technical Interview";"17/11/2022";"CYPT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Male";"23/11/2022"
"0065J00000AxIss";"";"25/04/2022";"WDFT";"BCN - Spain";"Spain";"Paid Deposit";"Direct";"0";"Male";"27/04/2022"
"0065J00000BmchW";"";"22/09/2022";"UXPT";"MAD - Spain";"Spain";"Paid Deposit";"";"0";"Female";"28/09/2022"
"0065J000009EhzD";"Technical Interview";"3/02/2022";"UXFT";"BCN - Spain";"Spain";"Closed lost";"Referral";"0";"";"5/03/2022"
"0065J00000CAIih";"Personal Interview";"15/07/2022";"UXPT";"BCN - Spain";"Spain";"Closed lost";"Organic Search";"0";"Female";"21/07/2022"
"0065J00000CbV32";"Student Agreement";"25/10/2022";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Direct";"0";"Male";"10/11/2022"
"0065J00000BmqVb";"";"10/10/2022";"WDPT";"RMTEU - Spain";"Spain";"ISA won on account";"";"0";"Male";"11/10/2022"
"0065J00000BmkbY";"Student Agreement";"3/10/2022";"DAPT";"MAD - Spain";"Spain";"Closed lost";"Email";"0";"Male";"31/10/2022"
"0065J00000AxGqo";"Technical Interview";"23/04/2022";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"26/07/2022"
"0065J00000DOw3d";"Student Agreement";"18/05/2023";"WDPT";"MAD - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"6/06/2023"
"0065J00000CcNC0";"Student Agreement";"12/12/2022";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"";"24/01/2023"
"0065J0000069UuQ";"Technical Interview";"7/11/2020";"DAFT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"3/05/2022"
"0065J00000Bm2Yv";"Student Agreement";"17/08/2022";"DAFT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"17/11/2022"
"0065J00000E3m4B";"Technical Interview";"2/03/2023";"UXPT";"RMTEU - Spain";"Spain";"Closed lost";"Social";"0";"Female";"13/03/2023"
"0065J00000E3r9O";"Re-applied";"7/03/2023";"DAPT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Male";"7/03/2023"
"0065J00000AwqVo";"";"29/03/2022";"WDFT";"BCN - Spain";"Switzerland";"Paid Deposit";"Organic Search";"0";"Female";"20/04/2022"
"0065J00000Awcyi";"Personal Interview";"17/03/2022";"WDFT";"MAD - Spain";"Spain";"Closed lost";"";"0";"";"24/03/2022"
"0065J00000DPq6z";"";"14/06/2023";"WDFT";"MAD - Spain";"Spain";"Paid Deposit";"Email";"0";"Male";"16/06/2023"
"0065J00000BmQcW";"";"15/09/2022";"DAPT";"MAD - Spain";"Spain";"Paid Deposit";"";"0";"Female";"26/09/2022"
"0065J00000E3kq8";"";"1/03/2023";"WDFT";"BCN - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Male";"20/03/2023"
"0065J00000AxIsn";"";"25/04/2022";"WDFT";"RMTEU - Spain";"Spain";"Paid Deposit";"Direct";"0";"Female";"9/05/2022"
"0065J00000BlslK";"";"3/08/2022";"UXFT";"MAD - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Female";"5/08/2022"
"0065J000009FV1F";"";"8/03/2022";"DAPT";"RMTEU - Spain";"Spain";"ISA won on account";"Paid Search";"0";"Male";"24/03/2022"
